comune,provincia,regione,nome,idCandidato,anno,voti
CARUNCHIO,CHIETI,ABRUZZO,LISTA CIVICA - CARUNCHIO PER LE LIBERTA',D'ISABELLA GIANFRANCO,2016,231
CARUNCHIO,CHIETI,ABRUZZO,LISTA CIVICA - CARUNCHIO UNITO E CIVICO,TURDO' ANTONIO,2016,170
CARUNCHIO,CHIETI,ABRUZZO,LISTA CIVICA - FORZA UNITA,FENINNO GIOVANNA,2016,4
TAGLIACOZZO,L'AQUILA,ABRUZZO,LISTA CIVICA - PROSPETTIVA FUTURA,GIOVAGNORIO VINCENZO,2016,1421
TAGLIACOZZO,L'AQUILA,ABRUZZO,LISTA CIVICA - TAGLIACOZZO UNITA,MONTELISCIANI VINCENZO,2016,1353
TAGLIACOZZO,L'AQUILA,ABRUZZO,LISTA CIVICA - IL PAESE CHE VORREI,DI MARCO TESTA MAURIZIO,2016,1174
TAGLIACOZZO,L'AQUILA,ABRUZZO,MOVIMENTO 5 STELLE.IT,ZACCONE MARIA,2016,241
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - SULMONA AL CENTRO,CASINI ANNAMARIA,2016,1776
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - AVANTI! SULMONA,CASINI ANNAMARIA,2016,1414
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - ADESSO SULMONA!,CASINI ANNAMARIA,2016,1236
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - ALLEANZA PER SULMONA,CASINI ANNAMARIA,2016,1041
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - OBIETTIVO 2026,CASINI ANNAMARIA,2016,746
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - DEM MOVIMENTO DEMOCRATICO,CASINI ANNAMARIA,2016,648
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - LA SULMONA CHE VOGLIAMO,DI MASCI BRUNO,2016,994
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - BRUNO DI MASCI SINDACO,DI MASCI BRUNO,2016,830
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - SULMONA VIVA,DI MASCI BRUNO,2016,649
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - FORZA SULMONA,DI MASCI BRUNO,2016,415
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - SULMONA CITTÀ TERRITORIO,DI MASCI BRUNO,2016,392
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - IL POPOLO DI SULMONA,DI MASCI BRUNO,2016,314
SULMONA,L'AQUILA,ABRUZZO,UNIONE DI CENTRO,DI MASCI BRUNO,2016,254
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - SULMONA OLTRE I PONTI,DI MASCI BRUNO,2016,75
SULMONA,L'AQUILA,ABRUZZO,LISTA CIVICA - SULMONA BENE IN COMUNE,LUCCI ALESSANDRO,2016,1254
SULMONA,L'AQUILA,ABRUZZO,FORZA ITALIA,BIANCHI ELISABETTA,2016,745
SULMONA,L'AQUILA,ABRUZZO,SOVRANITA',DI GIANDOMENICO ALBERTO,2016,665
SULMONA,L'AQUILA,ABRUZZO,SINISTRA ECOLOGIA LIBERTA',CAPALDO DOMENICO,2016,432
CASACANDITELLA,CHIETI,ABRUZZO,LISTA CIVICA - RICOMINCIAMO,D'ANGELO GIUSEPPE,2016,515
CASACANDITELLA,CHIETI,ABRUZZO,LISTA CIVICA - CASACANDITELLA RINASCE,ANTONUCCI FABRIZIO,2016,415
SCURCOLA MARSICANA,L'AQUILA,ABRUZZO,LISTA CIVICA - RINNOVAMENTO IN COMUNE,MORGANTE MARIA OLIMPIA,2016,944
SCURCOLA MARSICANA,L'AQUILA,ABRUZZO,LISTA CIVICA - IL PAESE CHE VORREI,DE SIMONE NICOLA,2016,855
SECINARO,L'AQUILA,ABRUZZO,LISTA CIVICA - SECINARO FELICE,BERNABEI CELESTINO,2016,153
SECINARO,L'AQUILA,ABRUZZO,LISTA CIVICA - SECINARO NEL CUORE,GRAZIANI CLEMENTINA,2016,119
SAN VINCENZO VALLE ROVETO,L'AQUILA,ABRUZZO,LISTA CIVICA - INSIEME VERSO IL FUTURO,LANCIA GIULIO,2016,1016
SAN VINCENZO VALLE ROVETO,L'AQUILA,ABRUZZO,LISTA CIVICA - #PROGETTO COMUNE,VERNARELLI DANILO MARIA,2016,605
SCONTRONE,L'AQUILA,ABRUZZO,LISTA CIVICA - ALTERNATIVA DEMOCRATICA,SCHIPANI ILEANA,2016,292
SCONTRONE,L'AQUILA,ABRUZZO,LISTA CIVICA - COMUNITA' SOLIDALE,MATTA PIETRO,2016,84
ROCCARASO,L'AQUILA,ABRUZZO,LISTA CIVICA - ROCCARASO VIVERE,DI DONATO FRANCESCO,2016,639
ROCCARASO,L'AQUILA,ABRUZZO,LISTA CIVICA - ROCCARASO PROGRESSO,DI GIOIA ANTONIO,2016,254
ROCCARASO,L'AQUILA,ABRUZZO,LISTA CIVICA - LIBERA ALTERNATIVA,DI PADOVA DENIS,2016,214
PREZZA,L'AQUILA,ABRUZZO,LISTA CIVICA - NOI PREZZA,SCOCCIA MARIANNA,2016,418
PREZZA,L'AQUILA,ABRUZZO,LISTA CIVICA - PER PREZZA TRADIZIONE E INNOVAZIONE,IANNOZZI LUDOVICO,2016,305
PERETO,L'AQUILA,ABRUZZO,LISTA CIVICA - INSIEME PER IL FUTURO,SCIÒ GIACINTO,2016,254
PERETO,L'AQUILA,ABRUZZO,LISTA CIVICA - FUTURO E TRASPARENZA,RANATI BRUNO,2016,250
RIVISONDOLI,L'AQUILA,ABRUZZO,LISTA CIVICA - DIMENSIONE PAESE,CIAMPAGLIA ROBERTO,2016,338
RIVISONDOLI,L'AQUILA,ABRUZZO,LISTA CIVICA - INSIEME PER RIVISONDOLI,CIAMPAGLIA LUISA,2016,151
RIVISONDOLI,L'AQUILA,ABRUZZO,LISTA CIVICA - LIBERA E DEMOCRATICA,GENTILE RENZO,2016,3
OVINDOLI,L'AQUILA,ABRUZZO,LISTA CIVICA - LIBERA MENTE INSIEME,ANGELOSANTE ANGELO SIMONE,2016,466
OVINDOLI,L'AQUILA,ABRUZZO,LISTA CIVICA - OVINDOLI OLTRE,IACUTONE MARCO,2016,409
OVINDOLI,L'AQUILA,ABRUZZO,LISTA CIVICA - LA TERZA LISTA,BIANCHINI ASSUNTA,2016,47
ORTUCCHIO,L'AQUILA,ABRUZZO,LISTA CIVICA - UNITI PER ORTUCCHIO,D'AULERIO FEDERICO,2016,636
ORTUCCHIO,L'AQUILA,ABRUZZO,LISTA CIVICA - ORTUCCHIO CHE VOGLIAMO,FAVORITI RAFFAELE,2016,636
ORTONA DEI MARSI,L'AQUILA,ABRUZZO,LISTA CIVICA - CON I GIOVANI PER RIVITALIZZARE ORTONA,ERAMO MANFREDO,2016,231
ORTONA DEI MARSI,L'AQUILA,ABRUZZO,LISTA CIVICA - ORTONA NEL CUORE,ERAMO GIULIANA,2016,192
ORTONA DEI MARSI,L'AQUILA,ABRUZZO,LISTA CIVICA - NUOVA ERA PER L'ABRUZZO,DE LUCA ANGELO,2016,-
OFENA,L'AQUILA,ABRUZZO,LISTA CIVICA - UNITI PER OFENA,SILVERI ANTONIO,2016,193
OFENA,L'AQUILA,ABRUZZO,LISTA CIVICA - PROGETTO COMUNE,CIAMMETTI FEDERICO,2016,162
OFENA,L'AQUILA,ABRUZZO,LISTA CIVICA - LISTA GAMMA,DI CRESCENZO ROCCOMARIA,2016,-
FOSSA,L'AQUILA,ABRUZZO,LISTA CIVICA - FOSSA BENE COMUNE,BOCCABELLA FABRIZIO,2016,281
FOSSA,L'AQUILA,ABRUZZO,LISTA CIVICA - IMPEGNO PER FOSSA,CALVISI VINCENZO,2016,196
COCULLO,L'AQUILA,ABRUZZO,LISTA CIVICA - INSIEME PER IL PROGRESSO,CHIOCCHIO SANDRO,2016,116
COCULLO,L'AQUILA,ABRUZZO,LISTA CIVICA - INSIEME CON VOI,DE BELLIS FRANCO,2016,32
COCULLO,L'AQUILA,ABRUZZO,LISTA CIVICA - L'ALTERNATIVA,CENTOFANTI SANDRO,2016,8
CIVITELLA ROVETO,L'AQUILA,ABRUZZO,LISTA CIVICA - INSIEME PER IL NOSTRO PAESE,DE FILIPPIS SANDRO,2016,1579
CIVITELLA ROVETO,L'AQUILA,ABRUZZO,MOVIMENTO 5 STELLE.IT,PERSIA MELISSA,2016,605
CIVITA D'ANTINO,L'AQUILA,ABRUZZO,LISTA CIVICA - LIBERI DI SCEGLIERE,CICCHINELLI SARA,2016,351
CIVITA D'ANTINO,L'AQUILA,ABRUZZO,LISTA CIVICA - PARTECIPAZIONE E CONDIVISIONE,DI FRANCESCO ANTONIO,2016,351
CASTELVECCHIO CALVISIO,L'AQUILA,ABRUZZO,LISTA CIVICA - RICOMINCIAMO INSIEME,ANTONACCI LUIGINA,2016,60
CASTELVECCHIO CALVISIO,L'AQUILA,ABRUZZO,LISTA CIVICA - RINASCITA PER CASTELVECCHIO,ALMONTI DANIELE,2016,13
CERCHIO,L'AQUILA,ABRUZZO,LISTA CIVICA - CERCHIO NEL CUORE,TEDESCHI GIANFRANCO,2016,733
CERCHIO,L'AQUILA,ABRUZZO,LISTA CIVICA - LISTA DEL FIORE GIGLIO,TUCCERI ALBERTO,2016,353
CARAPELLE CALVISIO,L'AQUILA,ABRUZZO,LISTA CIVICA - INSIEME PER CARAPELLE,DI CESARE DOMENICO,2016,36
CARAPELLE CALVISIO,L'AQUILA,ABRUZZO,LISTA CIVICA - CARAPELLE VOLA,IANNESSA FABRIZIO,2016,17
CARAPELLE CALVISIO,L'AQUILA,ABRUZZO,LISTA CIVICA - CARAPELLE MJ',DI GIROLAMO MATTIA,2016,5
CARAPELLE CALVISIO,L'AQUILA,ABRUZZO,LISTA CIVICA - FINALMENTE NOI,CHIAVAROLI MARISA,2016,1
CARAPELLE CALVISIO,L'AQUILA,ABRUZZO,LISTA CIVICA - TRICOLORE,DI PIETRANTONIO ROBERTO,2016,-
CARAPELLE CALVISIO,L'AQUILA,ABRUZZO,LISTA CIVICA - FUTURO INSIEME,CENTOFANTI CRISTIAN,2016,-
CAPITIGNANO,L'AQUILA,ABRUZZO,LISTA CIVICA - PROGETTO COMUNE,PELOSI MAURIZIO,2016,373
CAPITIGNANO,L'AQUILA,ABRUZZO,LISTA CIVICA - MOVIMENTO PER CAPITIGNANO E FRAZIONI,DI LORETO LUCIANO,2016,75
CANISTRO,L'AQUILA,ABRUZZO,LISTA CIVICA - CANISTRO IN COMUNE,DI PAOLO ANGELO,2016,424
CANISTRO,L'AQUILA,ABRUZZO,LISTA CIVICA - RIALZATI CANISTRO,COCO ORLANDO,2016,345
TOCCO DA CASAURIA,PESCARA,ABRUZZO,LISTA CIVICA - PRIMAVERA TOCCOLANA,ZACCAGNINI RIZIERO,2016,857
TOCCO DA CASAURIA,PESCARA,ABRUZZO,LISTA CIVICA - CONTINUITA' E RINNOVAMENTO,LATTANZIO LUCIANO,2016,853
SERRAMONACESCA,PESCARA,ABRUZZO,LISTA CIVICA - IL PAESE,MARINELLI FRANCO ENRICO,2016,305
SERRAMONACESCA,PESCARA,ABRUZZO,LISTA CIVICA - LA NUOVA SVOLTA,TERZINI LOREDANA,2016,55
CAMPOTOSTO,L'AQUILA,ABRUZZO,LISTA CIVICA - IL LAGO,CANNAVICCI LUIGI,2016,213
CAMPOTOSTO,L'AQUILA,ABRUZZO,LISTA CIVICA - UNIONE POPOLARE,DI CARLANTONIO ANTONIO,2016,185
CAMPOTOSTO,L'AQUILA,ABRUZZO,LISTA CIVICA - BENE COMUNE,NARDI IDA,2016,1
CAMPOTOSTO,L'AQUILA,ABRUZZO,LISTA CIVICA - LISTA DEL FARE,COCCHI MAURIZIO,2016,-
POPOLI,PESCARA,ABRUZZO,LISTA CIVICA - POPOLI DEMOCRATICA,GALLI CONCEZIO,2016,1771
POPOLI,PESCARA,ABRUZZO,LISTA CIVICA - PRIMA POPOLI,LATTANZIO MARIO GIUSEPPE,2016,805
POPOLI,PESCARA,ABRUZZO,LISTA CIVICA - POPOLI AI CITTADINI,DI VIRGILIO GUERINO,2016,570
PICCIANO,PESCARA,ABRUZZO,LISTA CIVICA - INSIEME IN COMUNE,CATANI VINCENZO,2016,702
PICCIANO,PESCARA,ABRUZZO,LISTA CIVICA - PICCIANO DEMOCRATICA,DI GIACOMO ANTONIO,2016,156
PESCOSANSONESCO,PESCARA,ABRUZZO,LISTA CIVICA - UNITI PER PESCOSANSONESCO,DI DONATO NUNZIO,2016,302
PESCOSANSONESCO,PESCARA,ABRUZZO,LISTA CIVICA - PER IL BENE DI TUTTI,MARGIOVANNI GIANNA IN FIRMANI,2016,37
PESCOSANSONESCO,PESCARA,ABRUZZO,LISTA CIVICA - LA BOTTE,ALMONTE DANIELE,2016,21
PESCOSANSONESCO,PESCARA,ABRUZZO,LISTA CIVICA - LISTA IL FARO,DE STEPHANIS TIZIANA,2016,2
BISEGNA,L'AQUILA,ABRUZZO,LISTA CIVICA - FIORE DI GENZIANA,MERCURI ANTONIO,2016,95
BISEGNA,L'AQUILA,ABRUZZO,LISTA CIVICA - NOI E VOI INSIEME PER BISEGNA,DI LORENZO AMEDEO,2016,93
PENNE,PESCARA,ABRUZZO,LISTA CIVICA - PENNE VIVA,SEMPRONI MARIO,2016,2746
PENNE,PESCARA,ABRUZZO,MOVIMENTO 5 STELLE.IT,FALCONETTI LUCA,2016,2676
PENNE,PESCARA,ABRUZZO,LISTA CIVICA - PENNE VALE,NAPOLETANO ENNIO,2016,1933
PENNE,PESCARA,ABRUZZO,LISTA CIVICA - PENNE DEI CITTADINI,FRISA GABRIELE,2016,428
ALFEDENA,L'AQUILA,ABRUZZO,LISTA CIVICA - LIBERA SCELTA,SCURA MASSIMO,2016,348
ALFEDENA,L'AQUILA,ABRUZZO,LISTA CIVICA - ALFEDENA...PRIMA DI TUTTO,DI GIULIO SECONDO,2016,273
CALASCIO,L'AQUILA,ABRUZZO,LISTA CIVICA - CALASCIO NEL CUORE,MARINACCI LUDOVICO,2016,66
CALASCIO,L'AQUILA,ABRUZZO,LISTA CIVICA - VERITA' DEMOCRAZIA,MATARELLI ANTONIO VINCENZO,2016,40
CALASCIO,L'AQUILA,ABRUZZO,LISTA CIVICA - INSIEME CON VOI,PIGNATELLI GAETANO,2016,-
MANOPPELLO,PESCARA,ABRUZZO,LISTA CIVICA - UNITI PER MANOPPELLO,DE LUCA GIORGIO,2016,1807
MANOPPELLO,PESCARA,ABRUZZO,LISTA CIVICA - L'ALTERNATIVA,TOPPI BARBARA,2016,1416
MANOPPELLO,PESCARA,ABRUZZO,LISTA CIVICA - FUTURO IN COMUNE,DI DONATO SILVIA ELENA,2016,1093
CUGNOLI,PESCARA,ABRUZZO,LISTA CIVICA - CONTINUIAMO ANCORA INSIEME,CHIOLA LANFRANCO,2016,795
CUGNOLI,PESCARA,ABRUZZO,LISTA CIVICA - CUGNOLI,GRUGNALE CATIA,2016,49
SANT'EUFEMIA A MAIELLA,PESCARA,ABRUZZO,LISTA CIVICA - PER SANT'EUFEMIA,CRIVELLI FRANCESCO,2016,141
SANT'EUFEMIA A MAIELLA,PESCARA,ABRUZZO,LISTA CIVICA - RIUNIAMO SANT'EUFEMIA A MAIELLA,DI GIACOMANDREA MAURO,2016,39
SANT'EUFEMIA A MAIELLA,PESCARA,ABRUZZO,LISTA CIVICA - LA NUOVA SCELTA,RANELLA ALESSANDRO,2016,-
COLLECORVINO,PESCARA,ABRUZZO,LISTA CIVICA - W COLLECORVINO SEMPRE,ZAFFIRI ANTONIO,2016,2364
COLLECORVINO,PESCARA,ABRUZZO,LISTA CIVICA - COLLECORVINO CAMBIA,BUCCELLA ANDREA,2016,750
COLLECORVINO,PESCARA,ABRUZZO,LISTA CIVICA - LIBERA_MENTE COLLECORVINO,CILLI MARIANNA,2016,492
CIVITELLA CASANOVA,PESCARA,ABRUZZO,LISTA CIVICA - OBIETTIVO COMUNE,D'ANDREA MARCO,2016,942
CIVITELLA CASANOVA,PESCARA,ABRUZZO,LISTA CIVICA - ALTERNATIVA CIVICA,NENNI MARIA LUCIA,2016,35
CORTINO,TERAMO,ABRUZZO,LISTA CIVICA - UNITI PER LA MONTAGNA,MINOSSE GABRIELE,2016,259
CORTINO,TERAMO,ABRUZZO,LISTA CIVICA - CAMBIARE SI PUÒ,TIBERII MARCO,2016,258
CORTINO,TERAMO,ABRUZZO,LISTA CIVICA - CORTINO PER TUTTI,VERRIGNI GIUSEPPE,2016,1
COLONNELLA,TERAMO,ABRUZZO,LISTA CIVICA - CITTÀ SOSTENIBILE,POLLASTRELLI LEANDRO,2016,1236
COLONNELLA,TERAMO,ABRUZZO,LISTA CIVICA - COLONNELLA CAMBIA,PANDOLFELLI ELEANNA,2016,918
CASTELLALTO,TERAMO,ABRUZZO,LISTA CIVICA - INSIEME PER CASTELLALTO,DI MARCO VINCENZO,2016,2831
CASTELLALTO,TERAMO,ABRUZZO,LISTA CIVICA - CASTELLALTO RINASCE,ODOARDI VALERIO,2016,955
CASTELLALTO,TERAMO,ABRUZZO,MOVIMENTO 5 STELLE.IT,NOCELLA BRUNO,2016,477
BASCIANO,TERAMO,ABRUZZO,LISTA CIVICA - UNITI PER BASCIANO,FRATTAROLI ALESSANDRO,2016,896
BASCIANO,TERAMO,ABRUZZO,LISTA CIVICA - TORRE GIALLA,PAOLINI PAOLO,2016,793
BELLANTE,TERAMO,ABRUZZO,LISTA CIVICA - BELLANTE FUTURA,MELCHIORRE GIOVANNI,2016,2055
BELLANTE,TERAMO,ABRUZZO,LISTA CIVICA - BENE COMUNE,CHIAVETTA ENNIO,2016,1290
BELLANTE,TERAMO,ABRUZZO,MOVIMENTO 5 STELLE.IT,TERZILLI PATRIZIA,2016,730
URURI,CAMPOBASSO,MOLISE,LISTA CIVICA - PROGETTO URURI,PRIMIANI RAFFAELE,2016,1135
URURI,CAMPOBASSO,MOLISE,LISTA CIVICA - OBIETTIVO COMUNE,INTREVADO TERESA,2016,514
SEPINO,CAMPOBASSO,MOLISE,LISTA CIVICA - SAEPINUM,D'ANELLO PAOLO PASQUALE,2016,553
SEPINO,CAMPOBASSO,MOLISE,LISTA CIVICA - LA FENICE,ZEOLI FILOMENA,2016,395
SEPINO,CAMPOBASSO,MOLISE,LISTA CIVICA - IL SOLE,MORRONE DOMENICO,2016,351
SAN MASSIMO,CAMPOBASSO,MOLISE,LISTA CIVICA - SAN MASSIMO UNITA,LEGGIERI ALFONSO,2016,350
SAN MASSIMO,CAMPOBASSO,MOLISE,LISTA CIVICA - PROGETTO COMUNE,DE GREGORIO GINO,2016,133
SAN GIACOMO DEGLI SCHIAVONI,CAMPOBASSO,MOLISE,LISTA CIVICA - LA FONTE,DELLA PORTA COSTANZO,2016,498
SAN GIACOMO DEGLI SCHIAVONI,CAMPOBASSO,MOLISE,LISTA CIVICA - PER IL FUTURO DI S. GIACOMO,BUCCI RINO,2016,422
SAN BIASE,CAMPOBASSO,MOLISE,LISTA CIVICA - IL CAMPANILE,DI FLORIO ISABELLA,2016,106
SAN BIASE,CAMPOBASSO,MOLISE,LISTA CIVICA - STRETTA DI MANO,D'AMICO MICHELE FABRIZIO,2016,25
SAN BIASE,CAMPOBASSO,MOLISE,LISTA CIVICA - CREARE IL FUTURO,LEMMO NICOLANGELO,2016,1
SAN BIASE,CAMPOBASSO,MOLISE,LISTA CIVICA - UN VOTO CERTO,DI CLAUDIO MASSIMO GIUSEPPE,2016,-
PORTOCANNONE,CAMPOBASSO,MOLISE,LISTA CIVICA - CON IL CUORE PER PORTOCANNONE,CAPORICCI GIUSEPPE,2016,919
PORTOCANNONE,CAMPOBASSO,MOLISE,LISTA CIVICA - TRASPARENZA PARTECIPAZIONE,MASCIO LUIGI,2016,812
MORRONE DEL SANNIO,CAMPOBASSO,MOLISE,LISTA CIVICA - INSIEME PER MORRONE,COLASURDO DOMENICO ANTONIO,2016,207
MORRONE DEL SANNIO,CAMPOBASSO,MOLISE,LISTA CIVICA - SCOLPIRE IL FUTURO,POMPEO ANGELA,2016,150
MORRONE DEL SANNIO,CAMPOBASSO,MOLISE,LISTA CIVICA - MORRONE IN COMUNE,PALOMBO MARIATERESA,2016,92
MOLISE,CAMPOBASSO,MOLISE,LISTA CIVICA - GIOVANI PER MOLISE,CIRELLI DOMENICO,2016,68
MOLISE,CAMPOBASSO,MOLISE,LISTA CIVICA - INSIEME PER MOLISE,CIRELLI GIUSEPPE,2016,28
MOLISE,CAMPOBASSO,MOLISE,LISTA CIVICA - SPIGA INSIEME PER MOLISE,CIRELLI MARIO,2016,19
MATRICE,CAMPOBASSO,MOLISE,LISTA CIVICA - MATRIC' È,LARICCIA ARCANGELO,2016,660
MATRICE,CAMPOBASSO,MOLISE,LISTA CIVICA - L' ANCORA,MAIORANO DELIA,2016,23
MACCHIA VALFORTORE,CAMPOBASSO,MOLISE,LISTA CIVICA - INTERESSE COMUNE,CAROZZA ANTONIO,2016,261
MACCHIA VALFORTORE,CAMPOBASSO,MOLISE,LISTA CIVICA - MACCHIA E' VIVA,BUONSIGNORE LEONARDO,2016,176
GUARDIAREGIA,CAMPOBASSO,MOLISE,LISTA CIVICA - GUARDIAREGIA NEL CUORE,IULIANO FABIO,2016,343
GUARDIAREGIA,CAMPOBASSO,MOLISE,LISTA CIVICA - NUOVO SOLE,GRIFONE CRISTINA,2016,194
GUARDIAREGIA,CAMPOBASSO,MOLISE,LISTA CIVICA - INSIEME PER......IL FUTURO,BARBIERO NICOLA,2016,8
CIVITACAMPOMARANO,CAMPOBASSO,MOLISE,LISTA CIVICA - DEMOCRATICA MENTE CIVITA,MANUELE PAOLO,2016,196
CIVITACAMPOMARANO,CAMPOBASSO,MOLISE,LISTA CIVICA - PER CIVITA,DE MARINIS GIOVANNI GIORGIO,2016,4
BOJANO,CAMPOBASSO,MOLISE,LISTA CIVICA - BOJANO FUTURA,DI BIASE MARCO,2016,1993
BOJANO,CAMPOBASSO,MOLISE,LISTA CIVICA - BOJANO DOMANI,ROMANO MASSIMO,2016,1634
BOJANO,CAMPOBASSO,MOLISE,LISTA CIVICA - BOJANO UNITA,POLICELLA GAETANO,2016,929
CAMPOCHIARO,CAMPOBASSO,MOLISE,LISTA CIVICA - TRADIZIONE E FUTURO,CARLONE ANTONIO,2016,319
BOJANO,CAMPOBASSO,MOLISE,LISTA CIVICA - AREA MATESE,MAINELLI ALFONSO,2016,443
CAMPOCHIARO,CAMPOBASSO,MOLISE,LISTA CIVICA - LA TORRE,MAINOLFI ROBERTO,2016,87
CAMPOCHIARO,CAMPOBASSO,MOLISE,LISTA CIVICA - PARTECIPA,PICCIANO ELISABETTA,2016,18
CAMPOCHIARO,CAMPOBASSO,MOLISE,LISTA CIVICA - ARIA NUOVA,SILVESTRI FEDERICO,2016,1
BOJANO,CAMPOBASSO,MOLISE,MOVIMENTO 5 STELLE.IT,PATULLO DARIO,2016,426
CAMPOCHIARO,CAMPOBASSO,MOLISE,LISTA CIVICA - PAESE NUOVO,LAMENTA GIAN CARLO ARNALDO,2016,-
BARANELLO,CAMPOBASSO,MOLISE,LISTA CIVICA - INSIEME PER BARANELLO,MAIO MARCO,2016,1069
BARANELLO,CAMPOBASSO,MOLISE,LISTA CIVICA - #OBIETTIVO BARANELLO,DI CHIRO RICCARDO,2016,648
ROCCAMANDOLFI,ISERNIA,MOLISE,LISTA CIVICA - ROCCAMANDOLFI NEL CUORE,LOMBARDI GIACOMO,2016,515
ROCCAMANDOLFI,ISERNIA,MOLISE,LISTA CIVICA - INSIEME PER ROCCAMANDOLFI,RICCIARDONE PIETRANGELO,2016,99
ROCCAMANDOLFI,ISERNIA,MOLISE,LISTA CIVICA - VERSO UN MONDO MIGLIORE,COVIELLO VITO,2016,10
PIZZONE,ISERNIA,MOLISE,LISTA CIVICA - PER IL PAESE,DI IORIO LETIZIA,2016,138
PIZZONE,ISERNIA,MOLISE,LISTA CIVICA - PER PIZZONE CON VOI,DI CRISTOFANO VINCENZO,2016,133
PESCOLANCIANO,ISERNIA,MOLISE,LISTA CIVICA - ANDIAMO OLTRE,SACCO MANOLO,2016,361
PESCOLANCIANO,ISERNIA,MOLISE,LISTA CIVICA - COLORIAMO IL NOSTRO FUTURO,VAIRANO MARIO,2016,243
PESCOLANCIANO,ISERNIA,MOLISE,LISTA CIVICA - BASTA PRIVILEGI POLITICI,CILLO PIERLUIGI,2016,2
PESCOLANCIANO,ISERNIA,MOLISE,LISTA CIVICA - IL CASTELLO,GIULIANI LADISLAO,2016,-
PESCHE,ISERNIA,MOLISE,LISTA CIVICA - FUTURO IN COMUNE,DE VINCENZI IDO,2016,675
PESCHE,ISERNIA,MOLISE,LISTA CIVICA - INSIEME PER PESCHE,IZZI BRUNO,2016,87
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - INSIEME PER IL MOLISE,D'APOLLONIO GIACOMO DETTO D'APOLLONIO,2016,1804
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - ISERNIA IN COMUNE,D'APOLLONIO GIACOMO DETTO D'APOLLONIO,2016,984
ISERNIA,ISERNIA,MOLISE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,D'APOLLONIO GIACOMO DETTO D'APOLLONIO,2016,358
ISERNIA,ISERNIA,MOLISE,FORZA ITALIA,MELOGLI GABRIELE,2016,1024
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - ALLEANZA PER IL FUTURO,MELOGLI GABRIELE,2016,952
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - ISERNIA UNICA,MELOGLI GABRIELE,2016,359
ISERNIA,ISERNIA,MOLISE,NOI CON SALVINI,MELOGLI GABRIELE,2016,258
ISERNIA,ISERNIA,MOLISE,PARTITO DEMOCRATICO,FORMICHELLI RITA PAOLA,2016,1074
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - ISERNIA PRIMA DI TUTTO,FORMICHELLI RITA PAOLA,2016,1038
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - LA CITTA' NUOVA,FORMICHELLI RITA PAOLA,2016,698
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - PROGETTO PER ISERNIA,TEDESCHI COSMO,2016,387
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - CITTADINI PER ISERNIA,TEDESCHI COSMO,2016,299
ISERNIA,ISERNIA,MOLISE,POPOLARI PER L'ITALIA,TEDESCHI COSMO,2016,258
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - ISERNIA CIVICA,TEDESCHI COSMO,2016,222
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - OFFICINA DELLE IDEE,TEDESCHI COSMO,2016,196
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - UNIAMOCI PER ISERNIA,TEDESCHI COSMO,2016,146
ISERNIA,ISERNIA,MOLISE,MOVIMENTO 5 STELLE.IT,BOTTIGLIERI COSMO DETTO MINO,2016,1013
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - PENSIERO LIBERO,PASTORE LUCIO,2016,466
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - PERSONE E IDEE PER ISERNIA,TESTA STEFANO,2016,609
ISERNIA,ISERNIA,MOLISE,LISTA CIVICA - ISERNIA DOMANI,IZZO EMILIO,2016,280
ISERNIA,ISERNIA,MOLISE,SINISTRA - SINISTRA X ISERNIA,FERRI SARA,2016,310
FORLI' DEL SANNIO,ISERNIA,MOLISE,LISTA CIVICA - UNITI PER FORLI,CALABRESE ROBERTO,2016,317
FORLI' DEL SANNIO,ISERNIA,MOLISE,LISTA CIVICA - INSIEME...PER LO SVILUPPO,ZANGARO GIUSEPPE,2016,176
